ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5075464,HM681876,10/25/2006 09:00:00 AM,021XX N SEDGWICK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1814,018,43,7,14,1173242,1914468,2006,04/15/2016 08:55:02 AM,41.920727,-87.638894232,"(41.920727, -87.638894232)"
5075465,HM681891,10/25/2006 09:00:00 AM,045XX N WINCHESTER AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1922,019,47,4,06,1162603,1929982,2006,04/15/2016 08:55:02 AM,41.963528044,-87.677547934,"(41.963528044, -87.677547934)"
5075472,HM681867,10/24/2006 08:00:00 AM,010XX S WELLS ST,0810,THEFT,OVER $500,STREET,false,false,0131,001,2,32,06,1174866,1895877,2006,04/15/2016 08:55:02 AM,41.869676063,-87.633484551,"(41.869676063, -87.633484551)"
5075473,HM681854,10/25/2006 05:00:00 PM,048XX N SHERIDAN RD,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,2024,020,46,3,17,1168762,1932302,2006,04/15/2016 08:55:02 AM,41.969762615,-87.654835892,"(41.969762615, -87.654835892)"
5075475,HM681894,10/25/2006 02:00:00 PM,034XX W PIERCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1422,014,26,23,06,1153202,1910085,2006,04/15/2016 08:55:02 AM,41.909121371,-87.712642066,"(41.909121371, -87.712642066)"
5075476,HM681936,09/29/2006 03:30:00 PM,072XX S CAMPBELL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0832,008,18,66,11,1160961,1856592,2006,04/15/2016 08:55:02 AM,41.76217303,-87.685620765,"(41.76217303, -87.685620765)"
5075477,HM681934,10/25/2006 05:30:00 PM,072XX S HAMLIN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0833,008,13,65,08A,1152286,1856394,2006,04/15/2016 08:55:02 AM,41.761804535,-87.717421297,"(41.761804535, -87.717421297)"
5075478,HM681928,10/18/2006 09:00:00 AM,054XX S SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2132,002,5,41,14,1189140,1869811,2006,04/15/2016 08:55:02 AM,41.797818324,-87.581918691,"(41.797818324, -87.581918691)"
5075479,HM681953,10/25/2006 07:15:00 PM,040XX N BELL AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1912,019,47,5,14,1160639,1926856,2006,04/15/2016 08:55:02 AM,41.954991158,-87.684855884,"(41.954991158, -87.684855884)"
5075481,HM681909,10/24/2006 06:00:00 PM,132XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0533,005,9,54,06,1180139,1817346,2006,04/15/2016 08:55:02 AM,41.654059026,-87.616528553,"(41.654059026, -87.616528553)"
5075492,HM681963,10/20/2006 03:45:00 PM,061XX S NORMAL BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0711,007,20,68,07,1174009,1864387,2006,04/15/2016 08:55:02 AM,41.783283846,-87.637567068,"(41.783283846, -87.637567068)"
5075493,HM681966,10/25/2006 06:00:00 PM,021XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,0915,009,16,61,06,1162996,1868161,2006,04/15/2016 08:55:02 AM,41.793877636,-87.677838977,"(41.793877636, -87.677838977)"
5075494,HM681721,10/25/2006 01:00:00 PM,020XX W OGDEN AVE,0810,THEFT,OVER $500,STREET,false,false,1224,012,25,28,06,1163032,1896758,2006,04/15/2016 08:55:02 AM,41.872350142,-87.676905638,"(41.872350142, -87.676905638)"
5075496,HM681815,10/01/2006 03:00:00 PM,027XX N TROY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1411,014,35,22,06,1154909,1917955,2006,04/15/2016 08:55:02 AM,41.93068323,-87.70615986,"(41.93068323, -87.70615986)"
5075497,HM681955,10/25/2006 12:00:00 PM,045XX W MONTANA ST,0810,THEFT,OVER $500,RESIDENCE,false,false,2521,025,31,20,06,1145648,1915935,2006,04/15/2016 08:55:02 AM,41.925321007,-87.740243659,"(41.925321007, -87.740243659)"
5075498,HM681968,10/24/2006 09:00:00 AM,124XX S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,005,9,53,14,1177531,1822368,2006,04/15/2016 08:55:02 AM,41.66789932,-87.625920329,"(41.66789932, -87.625920329)"
5075499,HM681981,10/25/2006 05:30:00 PM,044XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0821,008,14,57,07,1150424,1874895,2006,04/15/2016 08:55:02 AM,41.812610526,-87.723765071,"(41.812610526, -87.723765071)"
5075502,HM682000,10/25/2006 12:00:00 PM,016XX N NORDICA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2513,025,36,25,06,1128838,1910194,2006,04/15/2016 08:55:02 AM,41.909869398,-87.802143361,"(41.909869398, -87.802143361)"
5075504,HM682002,10/25/2006 07:00:00 PM,057XX N WINTHROP AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,2022,020,48,77,26,1167829,1938251,2006,04/15/2016 08:55:02 AM,41.986107062,-87.658094107,"(41.986107062, -87.658094107)"
5075505,HM682017,10/04/2006 05:30:00 PM,060XX S BISHOP ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0713,007,16,67,06,1167698,1864749,2006,04/15/2016 08:55:02 AM,41.784415022,-87.660694898,"(41.784415022, -87.660694898)"
5075508,HM681998,10/25/2006 06:00:00 AM,075XX S VERNON AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0624,006,6,69,05,1180550,1855177,2006,04/15/2016 08:55:02 AM,41.757862928,-87.613868239,"(41.757862928, -87.613868239)"
5075509,HM681800,10/25/2006 11:00:00 AM,023XX W LAWRENCE AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1911,019,47,4,06,1159996,1931824,2006,04/15/2016 08:55:02 AM,41.968636934,-87.687081926,"(41.968636934, -87.687081926)"
5075511,HM682046,10/18/2006 06:00:00 PM,100XX S YALE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0511,005,9,49,06,1176383,1838465,2006,04/15/2016 08:55:02 AM,41.71209768,-87.629640484,"(41.71209768, -87.629640484)"
5075512,HM682049,10/25/2006 06:50:00 PM,037XX N BERNARD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1732,017,35,16,07,1152725,1924620,2006,04/15/2016 08:55:02 AM,41.949016058,-87.714008676,"(41.949016058, -87.714008676)"
5075513,HM682041,10/25/2006 05:55:00 PM,016XX E 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0332,003,5,43,14,1188297,1858895,2006,04/15/2016 08:55:02 AM,41.767884148,-87.585358277,"(41.767884148, -87.585358277)"
5075514,HM681701,10/25/2006 04:26:00 PM,002XX W 71ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0731,007,6,69,26,1175761,1857888,2006,04/15/2016 08:55:02 AM,41.765410792,-87.631338182,"(41.765410792, -87.631338182)"
5075517,HM682066,10/25/2006 06:00:00 PM,024XX N DAMEN AVE,0810,THEFT,OVER $500,STREET,false,false,1432,014,32,22,06,1162599,1916241,2006,04/15/2016 08:55:02 AM,41.92582207,-87.677948927,"(41.92582207, -87.677948927)"
5075520,HM682107,10/25/2006 07:30:00 PM,0000X E OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1834,018,42,8,06,1176529,1904203,2006,04/15/2016 08:55:02 AM,41.892485711,-87.627127745,"(41.892485711, -87.627127745)"
5075521,HM682054,10/25/2006 07:00:00 PM,045XX N ALBANY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1724,017,33,14,26,1154898,1929978,2006,04/15/2016 08:55:02 AM,41.96367539,-87.705876845,"(41.96367539, -87.705876845)"
5075522,HM682112,10/25/2006 07:30:00 PM,033XX W BRYN MAWR AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1711,017,39,13,06,1152914,1937012,2006,04/15/2016 08:55:02 AM,41.983016744,-87.712984136,"(41.983016744, -87.712984136)"
5075523,HM681287,10/25/2006 11:30:00 AM,023XX E 93RD ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0413,004,7,48,06,1193360,1843756,2006,04/15/2016 08:55:02 AM,41.726219145,-87.567294437,"(41.726219145, -87.567294437)"
5075525,HM681526,09/22/2006 12:30:00 AM,0000X W MADISON ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0123,001,42,32,06,1176233,1900384,2006,04/15/2016 08:55:02 AM,41.882012848,-87.62833005,"(41.882012848, -87.62833005)"
5075526,HM681418,10/25/2006 01:00:00 PM,081XX S VINCENNES AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0622,006,21,44,06,1174708,1850883,2006,04/15/2016 08:55:02 AM,41.74621174,-87.635406033,"(41.74621174, -87.635406033)"
5075527,HM681434,10/25/2006 09:15:00 AM,091XX S PROSPECT SQ,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2221,022,19,72,14,1165920,1844296,2006,04/15/2016 08:55:02 AM,41.728327121,-87.667793886,"(41.728327121, -87.667793886)"
5075528,HM682150,10/25/2006 06:00:00 PM,006XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0111,001,42,28,06,1172055,1900282,2006,04/15/2016 08:55:02 AM,41.881826111,-87.643674499,"(41.881826111, -87.643674499)"
5075529,HM682148,10/24/2006 09:00:00 PM,021XX S MARSHALL BLVD,0810,THEFT,OVER $500,RESIDENCE,false,false,1023,010,12,30,06,1157029,1889772,2006,04/15/2016 08:55:02 AM,41.853303681,-87.69913479,"(41.853303681, -87.69913479)"
5075530,HM682052,10/25/2006 07:50:00 PM,056XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1633,016,38,15,06,1138058,1920707,2006,04/15/2016 08:55:02 AM,41.938556557,-87.768017693,"(41.938556557, -87.768017693)"
5075531,HM682140,10/24/2006 12:30:00 PM,008XX N KEDVALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1111,011,37,23,07,1148566,1905231,2006,04/15/2016 08:55:02 AM,41.895892291,-87.729798203,"(41.895892291, -87.729798203)"
5075534,HM681704,10/25/2006 04:45:00 PM,035XX N HARLEM AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1631,016,36,17,06,1127451,1922594,2006,04/15/2016 08:55:02 AM,41.943920036,-87.806959097,"(41.943920036, -87.806959097)"
5075535,HM682169,10/25/2006 06:30:00 PM,021XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1431,014,1,22,06,1158508,1914184,2006,04/15/2016 08:55:02 AM,41.920262329,-87.693037768,"(41.920262329, -87.693037768)"
5075538,HM682181,10/25/2006 09:30:00 PM,046XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1722,017,45,15,06,1144657,1926186,2006,04/15/2016 08:55:02 AM,41.953469443,-87.743625986,"(41.953469443, -87.743625986)"
5075539,HM682125,10/25/2006 06:00:00 PM,042XX N CENTRAL AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1624,016,38,15,14,1138243,1927838,2006,04/15/2016 08:55:02 AM,41.958121376,-87.767164641,"(41.958121376, -87.767164641)"
5075540,HM682170,10/25/2006 07:45:00 PM,002XX N STETSON AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,0124,001,42,32,06,1177859,1901898,2006,04/15/2016 08:55:02 AM,41.886130534,-87.622313405,"(41.886130534, -87.622313405)"
5075552,HM682175,10/21/2006 08:00:00 PM,015XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1424,014,1,24,06,1163064,1910369,2006,04/15/2016 08:55:02 AM,41.909699143,-87.676405564,"(41.909699143, -87.676405564)"
5075553,HM682105,10/25/2006 09:15:00 AM,020XX W ARMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1434,014,32,22,05,1162453,1913294,2006,04/15/2016 08:55:02 AM,41.917738367,-87.678568086,"(41.917738367, -87.678568086)"
5075554,HM682213,10/25/2006 07:00:00 PM,049XX N MAGNOLIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2033,020,46,3,14,1167048,1933038,2006,04/15/2016 08:55:02 AM,41.971819298,-87.66111705,"(41.971819298, -87.66111705)"
5075555,HM682172,10/25/2006 06:50:00 PM,032XX N HARLEM AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1631,016,36,17,26,1127510,1920797,2006,04/15/2016 08:55:02 AM,41.938987857,-87.806782807,"(41.938987857, -87.806782807)"
5075556,HM682195,10/25/2006 07:00:00 AM,022XX N OAKLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1432,014,32,22,05,1160650,1915178,2006,04/15/2016 08:55:02 AM,41.922945779,-87.685140057,"(41.922945779, -87.685140057)"
5075557,HM682231,10/25/2006 08:45:00 PM,001XX S WABASH AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,0123,001,42,32,06,1176828,1899828,2006,04/15/2016 08:55:02 AM,41.880473719,-87.626162064,"(41.880473719, -87.626162064)"
5075558,HM682234,10/25/2006 10:00:00 PM,086XX S KOLMAR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0834,008,18,70,14,1147607,1846832,2006,04/15/2016 08:55:02 AM,41.735655352,-87.734814371,"(41.735655352, -87.734814371)"
5075559,HM681703,10/25/2006 03:00:00 PM,015XX E 53RD ST,0890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,2132,002,4,41,06,1187461,1870428,2006,04/15/2016 08:55:02 AM,41.799551527,-87.588056142,"(41.799551527, -87.588056142)"
5075561,HM682096,10/25/2006 12:00:00 PM,013XX W 32ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0924,009,11,60,06,1167756,1883571,2006,04/15/2016 08:55:02 AM,41.836063406,-87.659941519,"(41.836063406, -87.659941519)"
5075562,HM682180,10/25/2006 09:10:00 PM,023XX W MC LEAN AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,true,false,1432,014,32,22,22,1160403,1913504,2006,04/15/2016 08:55:02 AM,41.918357324,-87.686094042,"(41.918357324, -87.686094042)"
5075563,HM682230,10/25/2006 08:00:00 PM,027XX W SUMMERDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2011,020,40,4,07,1157174,1935422,2006,04/15/2016 08:55:02 AM,41.978567974,-87.697360119,"(41.978567974, -87.697360119)"
5075564,HM682256,10/12/2006 02:00:00 PM,042XX N LINCOLN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,false,false,1912,019,47,5,11,1161360,1928326,2006,04/15/2016 08:55:02 AM,41.959009912,-87.682164298,"(41.959009912, -87.682164298)"
5075565,HM682249,10/25/2006 10:35:00 PM,025XX W HADDON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,1312,012,26,24,14,1159164,1907552,2006,04/15/2016 08:55:02 AM,41.902050138,-87.690810038,"(41.902050138, -87.690810038)"
5075566,HM682243,10/25/2006 08:00:00 PM,005XX S LARAMIE AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1522,015,29,25,06,1141808,1897051,2006,04/15/2016 08:55:02 AM,41.873573131,-87.754821724,"(41.873573131, -87.754821724)"
5075567,HM682255,10/24/2006 08:22:00 PM,084XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0613,006,21,71,26,1171782,1848887,2006,04/15/2016 08:55:02 AM,41.740799075,-87.64618592,"(41.740799075, -87.64618592)"
5075568,HM682190,10/25/2006 04:30:00 PM,080XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0631,006,8,44,26,1184291,1851848,2006,04/15/2016 08:55:02 AM,41.748641142,-87.600262011,"(41.748641142, -87.600262011)"
5075569,HM215801,03/04/2006 12:00:00 AM,035XX S ARCHER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,false,false,0913,009,11,59,14,1162846,1881387,2006,04/15/2016 08:55:02 AM,41.830174487,-87.678019189,"(41.830174487, -87.678019189)"
5075572,HM666607,10/18/2006 12:01:00 AM,023XX W WILSON AVE,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,1911,019,47,4,17,1159975,1930460,2006,04/15/2016 08:55:02 AM,41.964894486,-87.687196965,"(41.964894486, -87.687196965)"
5075573,HM682327,10/25/2006 10:25:00 PM,058XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2515,025,37,19,06,1137086,1915356,2006,04/15/2016 08:55:02 AM,41.923890362,-87.771718898,"(41.923890362, -87.771718898)"
5075574,HM682321,10/25/2006 10:12:00 PM,011XX S SACRAMENTO BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1135,011,28,29,14,1156533,1894944,2006,04/15/2016 08:55:02 AM,41.867506244,-87.700815437,"(41.867506244, -87.700815437)"
5075575,HM635000,10/02/2006 03:00:00 AM,022XX S KEELER AVE,0810,THEFT,OVER $500,STREET,false,false,1013,010,22,29,06,1148741,1888857,2006,04/15/2016 08:55:02 AM,41.850956752,-87.72957847,"(41.850956752, -87.72957847)"
5075576,HM682340,10/25/2006 11:45:00 PM,002XX W CERMAK RD,0820,THEFT,$500 AND UNDER,STREET,false,false,2111,009,25,34,06,1175127,1889744,2006,04/15/2016 08:55:02 AM,41.852840843,-87.632710099,"(41.852840843, -87.632710099)"
5075577,HM631322,09/30/2006 01:00:00 AM,008XX W NORTH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1822,018,43,8,06,1170262,1910860,2006,04/15/2016 08:55:02 AM,41.910892154,-87.649948925,"(41.910892154, -87.649948925)"
5075579,HM682360,10/25/2006 11:00:00 PM,022XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0133,001,2,33,06,1178866,1889450,2006,04/15/2016 08:55:02 AM,41.851949553,-87.618995915,"(41.851949553, -87.618995915)"
5075580,HM682271,10/25/2006 10:50:00 PM,025XX W LE MOYNE ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,1423,014,26,24,26,1159265,1909888,2006,04/15/2016 08:55:02 AM,41.908458234,-87.690374737,"(41.908458234, -87.690374737)"
5075582,HM682363,10/25/2006 06:00:00 PM,101XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0511,005,9,49,14,1180370,1837795,2006,04/15/2016 08:55:02 AM,41.71016877,-87.61505954,"(41.71016877, -87.61505954)"
5075583,HM682369,10/25/2006 10:50:00 PM,005XX E 89TH ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,0632,006,6,44,06,1181455,1846090,2006,04/15/2016 08:55:02 AM,41.732906368,-87.610831173,"(41.732906368, -87.610831173)"
5075592,HM682353,10/25/2006 11:50:00 PM,012XX N WASHTENAW AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,1423,014,26,24,26,1158167,1908357,2006,04/15/2016 08:55:02 AM,41.904279559,-87.694450143,"(41.904279559, -87.694450143)"
5075594,HM682387,10/25/2006 11:00:00 PM,071XX S NORMAL BLVD,0460,BATTERY,SIMPLE,STREET,false,false,0732,007,6,68,08B,1174193,1857675,2006,04/15/2016 08:55:02 AM,41.764861268,-87.637091689,"(41.764861268, -87.637091689)"
5075595,HM682376,10/25/2006 09:00:00 AM,035XX W MONROE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1123,011,28,27,26,1152804,1899306,2006,04/15/2016 08:55:02 AM,41.879550627,-87.714389793,"(41.879550627, -87.714389793)"
5075596,HM682389,10/25/2006 01:25:00 PM,058XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0712,007,16,68,06,1170307,1866219,2006,04/15/2016 08:55:02 AM,41.788392466,-87.651086508,"(41.788392466, -87.651086508)"
5075597,HM682393,10/13/2006 03:00:00 PM,014XX W EDGEWATER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2013,020,48,77,07,1165687,1938317,2006,04/15/2016 08:55:02 AM,41.986334237,-87.665970388,"(41.986334237, -87.665970388)"
5075598,HM682399,10/26/2006 12:30:00 AM,011XX W WILSON AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2311,019,46,3,08A,1167822,1930700,2006,04/15/2016 08:55:02 AM,41.965387049,-87.658338686,"(41.965387049, -87.658338686)"
5075599,HM682325,10/04/2006 12:00:00 PM,018XX W RACE AVE,0810,THEFT,OVER $500,ALLEY,true,false,1324,012,26,24,06,1164068,1903785,2006,04/15/2016 08:55:02 AM,41.891611005,-87.672903498,"(41.891611005, -87.672903498)"
5075601,HM682368,10/25/2006 07:30:00 PM,117XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,005,34,53,14,1168115,1826804,2006,04/15/2016 08:55:02 AM,41.680279417,-87.66025395,"(41.680279417, -87.66025395)"
5075602,HM682136,10/25/2006 08:45:00 PM,030XX W FLETCHER ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,true,false,1411,014,33,21,18,1155563,1920789,2006,04/15/2016 08:55:02 AM,41.938446782,-87.703680057,"(41.938446782, -87.703680057)"
5075603,HM682397,10/25/2006 01:00:00 PM,051XX N CLAREMONT AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,2031,020,47,4,06,1159747,1934254,2006,04/15/2016 08:55:02 AM,41.97531012,-87.687930177,"(41.97531012, -87.687930177)"
5075604,HM682434,10/24/2006 11:00:00 PM,004XX W 28TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0923,009,11,60,26,1173510,1886035,2006,04/15/2016 08:55:02 AM,41.842699104,-87.638755057,"(41.842699104, -87.638755057)"
5075605,HM682436,10/26/2006 02:00:00 AM,010XX W ROOSEVELT RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1232,012,2,28,07,1169272,1894871,2006,04/15/2016 08:55:02 AM,41.867038835,-87.654050797,"(41.867038835, -87.654050797)"
5075606,HM682441,10/26/2006 02:05:00 AM,065XX S CALIFORNIA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0831,008,15,66,26,1158837,1861175,2006,04/15/2016 08:55:02 AM,41.774793083,-87.693280557,"(41.774793083, -87.693280557)"
5075609,HM682475,10/25/2006 04:25:00 PM,107XX S MACKINAW AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0432,004,10,52,08A,1200198,1834431,2006,04/15/2016 08:55:02 AM,41.700460849,-87.542560559,"(41.700460849, -87.542560559)"
5075610,HM681413,09/29/2006 01:08:00 PM,040XX N BROADWAY,0890,THEFT,FROM BUILDING,OTHER,false,false,2322,019,46,3,06,1169656,1927423,2006,04/15/2016 08:55:02 AM,41.95635501,-87.65169137,"(41.95635501, -87.65169137)"
5075611,HM678734,10/24/2006 09:10:57 AM,047XX N WINTHROP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2312,019,46,3,07,1168013,1931537,2006,04/15/2016 08:55:02 AM,41.967679674,-87.657612155,"(41.967679674, -87.657612155)"
5075616,HM681303,10/25/2006 02:25:15 PM,044XX N RACINE AVE,0460,BATTERY,SIMPLE,STREET,false,false,2311,019,46,3,08B,1167489,1929623,2006,04/15/2016 08:55:02 AM,41.962438915,-87.659594183,"(41.962438915, -87.659594183)"
5075618,HM681336,10/24/2006 07:00:00 PM,045XX N MARINE DR,0810,THEFT,OVER $500,STREET,false,false,2313,019,46,3,06,1170554,1930312,2006,04/15/2016 08:55:02 AM,41.964262868,-87.648305211,"(41.964262868, -87.648305211)"
5075620,HM682186,10/25/2006 09:45:00 PM,041XX N BROADWAY,0460,BATTERY,SIMPLE,RESTAURANT,false,false,2322,019,46,3,08B,1169371,1928009,2006,04/15/2016 08:55:02 AM,41.957969231,-87.652721986,"(41.957969231, -87.652721986)"
5075622,HM682496,10/25/2006 08:00:00 PM,064XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0724,007,16,68,14,1170087,1862174,2006,04/15/2016 08:55:02 AM,41.777297297,-87.652010684,"(41.777297297, -87.652010684)"
5075623,HM682497,10/26/2006 01:00:00 AM,053XX S MAY ST,0810,THEFT,OVER $500,STREET,false,false,0934,009,16,61,06,1169560,1869336,2006,04/15/2016 08:55:02 AM,41.796962104,-87.653735127,"(41.796962104, -87.653735127)"
5075624,HM680927,10/23/2006 10:00:00 PM,053XX S PEORIA ST,0460,BATTERY,SIMPLE,STREET,false,false,0934,009,20,61,08B,1171204,1869574,2006,04/15/2016 08:55:02 AM,41.797579378,-87.647699443,"(41.797579378, -87.647699443)"
5075625,HM682498,10/26/2006 03:00:00 AM,024XX S MILLARD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,1013,010,22,30,26,1152425,1887526,2006,04/15/2016 08:55:02 AM,41.847232454,-87.716092419,"(41.847232454, -87.716092419)"
5075626,HM680288,10/24/2006 09:40:00 PM,033XX N SEMINARY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,"SCHOOL, PUBLIC, GROUNDS",true,false,1924,019,44,6,03,1168357,1922342,2006,04/15/2016 08:55:02 AM,41.942440793,-87.656614281,"(41.942440793, -87.656614281)"
5075627,HM680995,10/25/2006 11:00:00 AM,052XX S SANGAMON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0934,009,20,61,26,1170866,1870083,2006,04/15/2016 08:55:02 AM,41.798983521,-87.648924075,"(41.798983521, -87.648924075)"
5075629,HM681862,10/25/2006 06:30:00 PM,011XX W CULLERTON ST,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,1233,012,25,31,08B,1169398,1890572,2006,04/15/2016 08:55:02 AM,41.855239292,-87.653713167,"(41.855239292, -87.653713167)"
5075630,HM682473,10/26/2006 03:15:00 AM,037XX N HALSTED ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,true,false,2324,019,46,6,11,1170237,1925336,2006,04/15/2016 08:55:02 AM,41.950615509,-87.649616689,"(41.950615509, -87.649616689)"
5075631,HM682500,10/24/2006 10:00:00 PM,003XX E 37TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,0211,002,3,35,06,1178943,1880522,2006,04/15/2016 08:55:02 AM,41.827448726,-87.618985837,"(41.827448726, -87.618985837)"
